,hor_cell_id,hor_cell_name,hor_id,hor_name,hor_ensembl,hor_uniprot,hor_gene_name,rec_id,rec_name,rec_ensembl,rec_uniprot,rec_gene_name,rec_cell_id,rec_cell_name
138,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00181,cerebellar cortex
139,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00181,cerebellar cortex
140,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00181,cerebellar cortex
141,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00181,cerebellar cortex
142,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00181,cerebellar cortex
143,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00181,cerebellar cortex
144,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00181,cerebellar cortex
145,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00181,cerebellar cortex
146,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
147,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
148,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
149,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
150,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
151,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
152,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
153,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
154,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
155,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00181,cerebellar cortex
156,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
157,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
158,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
159,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
160,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
161,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
162,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
163,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
164,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
165,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00181,cerebellar cortex
166,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
167,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
168,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
169,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
170,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
171,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
172,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
173,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
174,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
175,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00802,alpha-2A adrenoreceptor,ENST00000449894,P08913,ADRA2A,ENC00269,cerebellar cortex
176,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
177,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
178,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
179,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
180,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
181,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
182,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
183,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
184,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
185,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00803,alpha-2B adrenoreceptor,ENST00000409345,P18089,ADRA2B,ENC00269,cerebellar cortex
186,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
187,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
188,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
189,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
190,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
191,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
192,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
193,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
194,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
195,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00262,cerebellum
196,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
197,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
198,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
199,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
200,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
201,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
202,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
203,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
204,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
205,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00792,5-HT-1D,ENST00000374619,P28221,HTR1D,ENC00487,cerebral cortex
206,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
207,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
208,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
209,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
210,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
211,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
212,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
213,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
214,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
215,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00487,cerebral cortex
216,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
217,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
218,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
219,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
220,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
221,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
222,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
223,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
224,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
225,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00797,5-HT-2C,ENST00000371951,P28335,HTR2C,ENC00556,corpus striatum
226,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
227,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
228,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
229,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
230,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
231,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
232,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
233,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
234,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
235,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00751,5-ht-6R,ENST00000289753,P50406,HTR6,ENC00556,corpus striatum
236,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
237,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
238,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
239,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
240,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
241,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
242,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
243,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
244,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
245,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00361,5-hydroxytryptamine receptor 4,ENST00000444006,Q13639,HTR4,ENC00556,corpus striatum
246,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
247,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
248,ENC00183,brain stem,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
249,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
250,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
251,ENC00585,posterior raphe nucleus of midbrain,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
252,ENC00252,enterochromaffin cell of gastrointestinal tract,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
253,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
254,ENC00509,raphe nuclei of pontile tegmentum,ENH00166,serotonin,empty0,empty0,empty0,ENR00068,5-ht-5 receptor,ENST00000287907,P47898,HTR5A,ENC00539,dentate gyrus of hippocampus
